02/04/2021	0.8731	0.3017	74.82	35.9279
03/04/2021	0.9314	0.2994	74.9464	36.109
04/04/2021	0.9877	0.2946	74.99	36.18
05/04/2021	0.9908	0.2938	74.8566	36.1893
06/04/2021	1.1543	0.2867	74.4301	36.1978
07/04/2021	1.235	0.2846	73.5931	36.2689
08/04/2021	1.1794	0.284	72.2491	36.4566
09/04/2021	1.1947	0.2812	70.3428	36.7941
10/04/2021	1.2099	0.2861	67.8732	37.2851
11/04/2021	1.2482	0.2925	64.9	37.9
12/04/2021	1.2827	0.3011	61.5391	38.5783
13/04/2021	1.1641	0.3173	57.9496	39.2362
14/04/2021	1.0833	0.3358	54.3142	39.7798
15/04/2021	1.0014	0.3532	50.8148	40.1206
16/04/2021	0.9373	0.3721	47.6093	40.1913
17/04/2021	0.897	0.3865	44.812	39.9583
18/04/2021	0.801	0.3976	42.48	39.43
19/04/2021	0.7377	0.4069	40.6095	38.6562
20/04/2021	0.6836	0.416	39.1404	37.722
21/04/2021	0.6764	0.4248	37.9698	36.7337
22/04/2021	0.7545	0.4302	36.9695	35.8014
23/04/2021	0.8376	0.4383	36.0079	35.0197
24/04/2021	0.8314	0.4446	34.9694	34.4502
25/04/2021	0.9062	0.4485	33.77	34.11
26/04/2021	0.999	0.4526	32.3674	33.9666
27/04/2021	1.1261	0.4495	30.7627	33.9421
28/04/2021	1.2161	0.4435	28.9959	33.9253
29/04/2021	1.179	0.4383	27.1351	33.7896
30/04/2021	1.2492	0.4295	25.2629	33.4148
01/05/2021	1.3069	0.4073	23.4615	32.7079
02/05/2021	1.3069	0.3806	21.8	31.62
03/05/2021	1.2836	0.3699	20.325	30.1569
04/05/2021	1.2224	0.3706	19.0562	28.38
05/05/2021	1.1501	0.3785	17.9871	26.3988
06/05/2021	1.2101	0.3935	17.09	24.3551
07/05/2021	1.1011	0.4039	16.3235	22.4026
08/05/2021	1.0323	0.4417	15.6411	20.6839
09/05/2021	0.9772	0.4885	15	19.31
10/05/2021	0.918	0.513	14.3662	18.3446
11/05/2021	0.8429	0.5282	13.7182	17.7965
12/05/2021	0.7965	0.5359	13.0469	17.62
13/05/2021	0.7413	0.538	12.3531	17.7243
14/05/2021	0.7368	0.5513	11.6437	17.9887
15/05/2021	0.7785	0.5576	10.9271	18.2816
16/05/2021	0.8261	0.5559	10.21	18.48
17/05/2021	0.8719	0.5523	9.49495	18.4855
18/05/2021	0.926	0.5456	8.78058	18.2355
19/05/2021	0.9472	0.5379	8.06306	17.7073
20/05/2021	1.0005	0.5265	7.33891	16.9156
21/05/2021	1.0755	0.5076	6.60824	15.904
22/05/2021	1.0452	0.4751	5.87731	14.7335
23/05/2021	0.9923	0.4395	5.16	13.47
24/05/2021	0.942	0.4118	4.47753	12.1732
25/05/2021	0.9956	0.3908	3.85657	10.8897
26/05/2021	1.0971	0.3734	3.32607	9.65041
27/05/2021	1.1048	0.3581	2.91342	8.47317
